freq,Base,H35L,H35R,H50L,H50R,BE50L,BE50R,BE70L,BE70R,BE50BL,BE70BL
0.953125,0.16384381904854906,0.16773241227329697,0.15235222878159765,0.19262741800268682,0.13108798724286352,0.15214530625202338,0.16539313920729118,0.16763989603468749,0.2099343407583809,0.10024645757688481,0.12668148901996304
0.96875,0.18609527265068374,0.17623794037989426,0.15279634738311082,0.17346743528186373,0.10834209917187208,0.14701836356292375,0.14546826925201145,0.15273875602985168,0.1675903557416651,0.1517553085145347,0.1326461859074828
0.984375,0.1626773540481257,0.16473575100362053,0.17198630561373535,0.18265109094661616,0.14682311883035362,0.15356571199141753,0.1621522883598313,0.12542678617336733,0.14632531235179466,0.1928927384526556,0.15605875443278638
1.0,0.13634514714732698,0.13868521452765295,0.20764672213103727,0.132480561268609,0.19723145160773187,0.17319474088450684,0.13489035744684977,0.14240413521954123,0.1904898714091694,0.19599668059410225,0.1526387626150235
1.015625,0.11634929905821413,0.12567448627691613,0.1846373830651315,0.18669033808797939,0.1889259106591849,0.15373441488037343,0.13488332079160967,0.17161994705588124,0.1448394567820556,0.17132267864559747,0.1593372381096277
1.03125,0.16774900200213322,0.16383851392192153,0.14795716658218103,0.1870599089959493,0.16459089323004691,0.17724589338878144,0.20030187039131725,0.15814796929058894,0.16532043830493237,0.14743913257979477,0.1783972080840741
1.046875,0.19987236998075453,0.15424576303273185,0.18207100457627678,0.1809964586984801,0.1329476560936157,0.20612295882111073,0.14753152035379938,0.191595802033703,0.12952752448198093,0.1954304355932834,0.16800292018684096
1.0625,0.14692556294970174,0.13120755319556912,0.15859716438459276,0.19580437457986502,0.200588957826033,0.21326174038195822,0.10306478954178812,0.20245457304242545,0.15483690478902662,0.15806898542858583,0.18584083194922132
1.078125,0.11886421009971597,0.15626655833026842,0.18306454759034374,0.15540640016298315,0.18807417414756308,0.2586280951317015,0.13606693541556758,0.19191290198366695,0.1753808141005256,0.14237889304270465,0.13246298291160374
1.09375,0.1269611305801382,0.1589552864285676,0.23229356804274073,0.1485020113876838,0.16036630952126077,0.24279896246860544,0.16679611222539545,0.15573482554032067,0.17962183516986785,0.21048917714756746,0.10930705175398733
1.109375,0.1453021949823518,0.15111903400147558,0.22582084925398627,0.22255595644956688,0.12258863349013106,0.16010588129081088,0.20190828385866713,0.18288017910033236,0.20025601804384013,0.19205371698857157,0.15809403340140774
1.125,0.12868817473793343,0.15367254454880983,0.1929236446341446,0.21333825517088856,0.13732787128921106,0.13451023640650328,0.16659801576424776,0.17859142216561882,0.2149705022946131,0.19345901974263374,0.13470799788772517
1.140625,0.12455153425800967,0.18946647707383826,0.1965629669493913,0.2586522948775061,0.15798289247056516,0.18082291203191042,0.19993104691063995,0.1770585072137376,0.1503150569053201,0.1808383796654773,0.1854102318084611
1.15625,0.11620599818772327,0.16261227544333526,0.18951459783779873,0.23135494310858848,0.15677802231117044,0.23724430069524596,0.16333221651141983,0.18524312421995692,0.14895851402739843,0.1904536656233804,0.17207650563022375
1.171875,0.15618108354437868,0.1940811517505817,0.1845918293940201,0.2124301062332827,0.16520762644639989,0.2012992848952859,0.2078275587766101,0.16135572351884953,0.16622819195931451,0.16748680092346874,0.14458845256764571
1.1875,0.0985350573080588,0.15332678048429776,0.1671627981780997,0.19313716355336258,0.18394937396457325,0.16100737073411378,0.13998622788309945,0.14070281553072628,0.15186808527117746,0.12815431029642915,0.13713207038169303
1.203125,0.14577055894737498,0.20332685013415763,0.16861461640653033,0.15988275428285667,0.18996981446817962,0.12067849339652126,0.14542845140899843,0.11839260722485381,0.14900992593638362,0.1326918572686842,0.18136235501566403
1.21875,0.1427890839593704,0.15775910449511854,0.15093285606517645,0.18565437724049683,0.17707872972858685,0.1366453511304153,0.15728098621226175,0.15970400092077738,0.1331345081371929,0.13419740260435892,0.1167888340830776
1.234375,0.10282109918512018,0.17386533981576016,0.17277057937368956,0.21393821499949472,0.11930952857748021,0.12373140070242168,0.14678732273651457,0.18355227937240068,0.1367430201128416,0.13507652970838455,0.11684274539758356
1.25,0.15554150061705166,0.21251408831199994,0.13946488783461644,0.19846269673317712,0.13393687760961703,0.12035398937615469,0.18075845617468886,0.18313155353200414,0.1455476441229695,0.15387670936277123,0.11968119124243336
1.265625,0.14786956547991562,0.19116989612405708,0.13984698587516922,0.20013574580344412,0.1324512093280062,0.15893413909617188,0.1458317353595086,0.16324750392138468,0.13994397134509654,0.17348681057602394,0.15852608282601063
1.28125,0.16728610226054116,0.14828163148124118,0.14013594031703683,0.1942735576089352,0.17109290708967262,0.1395862332735682,0.16478622606983093,0.17896664851063565,0.136516936453469,0.12050522870933926,0.19094368871468265
1.296875,0.167004156141682,0.1648349255320756,0.15370923213607499,0.1335684583210116,0.19575021426302894,0.12214466559512707,0.1566357719065905,0.17481901428698413,0.15656430104306154,0.1267190606967511,0.1602824868154111
1.3125,0.14241113956346807,0.18884724952272533,0.15093846995099897,0.11329106130773053,0.23989791875068295,0.12566153643870873,0.15587643747314325,0.14235440873362962,0.11912782795325622,0.1991829535817531,0.11880664061970578
1.328125,0.15935075274323365,0.18109329243215505,0.1783610089095073,0.13337610200538114,0.16096139047493974,0.15124255691219396,0.12761396273044026,0.1513629816433128,0.17714451146300086,0.20369002293919744,0.17450336593989668
1.34375,0.13451301961591852,0.10281090277954992,0.16234401854426977,0.13405171682546643,0.19324435796226938,0.15293676678146953,0.15234272869204205,0.1367141227177269,0.1955366105466868,0.1594721271686114,0.18538673740605774
1.359375,0.177495997682931,0.13358317743739118,0.16651865372203858,0.17856566674997157,0.1480657626254057,0.176593637496891,0.1634142361994898,0.15165682765264316,0.14491701369875243,0.15169337269626004,0.2037222629674234
1.375,0.1651437646508364,0.20891990583794476,0.16629495436637765,0.18577397795434566,0.17580634626186864,0.10981099909053503,0.14766223414755394,0.12686144643024239,0.13587017855305153,0.15838654082360948,0.20089001771639448
1.390625,0.14888257879501954,0.1584634143128461,0.15503393964841508,0.1734851726721284,0.18065321064187997,0.15227723569063745,0.18565889060205706,0.1641920144295492,0.13351468207840586,0.15667095114826346,0.1163916504922299
1.40625,0.12515241416565745,0.1459710417722129,0.17283910013497006,0.17567351080992424,0.17611147148527143,0.14511944806543142,0.19369849894484692,0.15058326325168545,0.15672305418462817,0.18944480821545753,0.12288713465176093
1.421875,0.12714387869904878,0.18379313904456093,0.12828768723456305,0.15453601804856937,0.1624242083025208,0.08580402077862562,0.20819947247264423,0.1869735379530658,0.11969144027273165,0.1648711444180376,0.1272532976848363
1.4375,0.1542622776631879,0.18343825480453085,0.10440498796686858,0.1501711411609812,0.13097679440404034,0.11957138195796767,0.20046047125948208,0.1971274490714636,0.1318768117435737,0.1765465679035865,0.11637319162182615
1.453125,0.132508650317047,0.16199805058339836,0.11872971830057279,0.14373192618096658,0.1359419252432455,0.18947230362933007,0.1552266330461135,0.15562939484127464,0.12067713744241146,0.2096150280172229,0.16883691182803115
1.46875,0.14326338833606186,0.1202487752414056,0.15145528818298645,0.1399432057934684,0.131304734160263,0.16417892752210808,0.16216313815982217,0.12859045871453062,0.10342028519503962,0.1652951834069204,0.10393563561228061
1.484375,0.15084158661425223,0.13591871300450986,0.16776134513008073,0.17692355554240566,0.090675271299238,0.16211867934377153,0.16849302636983457,0.13947108339135517,0.12038474354521689,0.1272345617907253,0.1279400381975692
1.5,0.14660776406022102,0.10248544615474492,0.12114420746262777,0.21189735753984465,0.1409305800947373,0.198308512536667,0.15379257424045398,0.16179820508229772,0.12974813851419295,0.22362085973640342,0.12449549230803279
1.515625,0.1335241957195921,0.12848714447649054,0.10695099834484222,0.15654104988851153,0.164223826972742,0.1497619138338738,0.18109183631843587,0.1536694208627699,0.1617509820595286,0.2614733075476642,0.17187277442408722
1.53125,0.13047459246874377,0.13385761380608263,0.11045302981779717,0.15380000445939696,0.1895392651035988,0.1621179035209058,0.15443473707075267,0.18766234490543224,0.14100402620953945,0.1855058066986053,0.21489860290411497
1.546875,0.1154579506414119,0.10806497588232566,0.0952398328992207,0.2038658223671828,0.12820320964252915,0.17743842230343512,0.14388608242683926,0.17651140654544709,0.12228741524082685,0.14977315362087576,0.16964020338420613
1.5625,0.11369678664463631,0.14924843898793688,0.1509604460264706,0.17475349498097642,0.16912689004831005,0.164287854401657,0.19438130136844425,0.18680075962050316,0.11553989779312895,0.14858034433393255,0.10452100796497643
1.578125,0.12566405941043873,0.12790453374470642,0.14154041825979807,0.20720643505944808,0.18451644255884186,0.1908908013035805,0.16621812913212589,0.14425589945803283,0.15824901560081747,0.11777712542114942,0.15742322937850584
1.59375,0.14306817567270053,0.18333502619292913,0.17652520552236567,0.17797027726294318,0.13284773396659788,0.11775586653407473,0.17996081417573398,0.15203966756492002,0.14100076709670953,0.15479735056341812,0.14803398741998233
1.609375,0.15574428254355446,0.15380316306366273,0.1422147391933852,0.18872407645107678,0.14964263214402884,0.12829703662413267,0.17416627379876465,0.11685229158769538,0.11679220965209638,0.20433432948859478,0.11844738399644056
1.625,0.16151676634545867,0.17054536554179228,0.16030715984184674,0.14869749147811262,0.1418206736052242,0.16228439514357837,0.1611263645214939,0.1612226771995487,0.1491738904827852,0.1625901729235747,0.1229942335481373
1.640625,0.18602195032255653,0.1463864478170665,0.1172472164390381,0.12048327409689184,0.13655915360329884,0.19892312455804712,0.12178920479966066,0.12103445123476878,0.10214064398674592,0.1438300417775101,0.15302140800391872
1.65625,0.15055533631919985,0.12194977350734593,0.13062785481375663,0.13485215310597198,0.159812535716017,0.14098504203517728,0.14563646831800375,0.1651854733532946,0.15102422350022568,0.13045270477035784,0.17453672165766115
1.671875,0.15299730420232913,0.15698067043409286,0.12307306074334186,0.1484618523641289,0.13302868753743008,0.1368351013918872,0.1360746931809601,0.17326851901515308,0.14551388118040084,0.1571280291764828,0.1323312798367509
1.6875,0.14583525866396882,0.15216323083324607,0.11274081652498902,0.13101665454351202,0.15001223997530003,0.157063849178734,0.1301117062275556,0.14906697784168024,0.15050411122399068,0.11899908758939523,0.09969441071318627
1.703125,0.17638643383921904,0.13785345175858785,0.13417298120932758,0.1739587835312906,0.13091817215965973,0.1592654200997433,0.14179606872191713,0.14813587057785627,0.1121530634145633,0.10399376770401689,0.14959728941372177
1.71875,0.11853669221624011,0.13388867760165227,0.15704973220550816,0.18004866257863125,0.16367277919993256,0.1466993653287529,0.10286954897329138,0.15277008294663288,0.17411918640177973,0.17325797065553059,0.16493234004802468
1.734375,0.13523091691641898,0.13212738824921508,0.13274391189370863,0.13079787396124629,0.13873210255604967,0.12105036961221363,0.12645318670435607,0.1654753890287702,0.14570848516076298,0.1654612489677856,0.16855830769172772
1.75,0.16744850813071804,0.148928253121218,0.12580428419119458,0.1602421929392248,0.18849654217060663,0.13535906078494864,0.149586141186475,0.12670706987908814,0.12886995968205717,0.16755276501993174,0.15965219685795035
1.765625,0.16149018396806072,0.1603148546865245,0.17907479303998777,0.1644810060539084,0.19405331800939507,0.1324773207482244,0.14583849306575886,0.1414806682595655,0.13864836680682824,0.11651494289940749,0.18810309689955632
1.78125,0.14708478819857274,0.13916255354855445,0.15869984768311987,0.1638247694706619,0.1382035875850251,0.09827978423109913,0.16025081335637162,0.100875788328281,0.12359019546373394,0.13428344313733018,0.1835499559207541
1.796875,0.18823264426453126,0.10859584558370909,0.15080656132374876,0.10475216717729423,0.17398332746926307,0.11782675055712336,0.16809417170331817,0.09919882580149267,0.13633719409561254,0.10877462123768879,0.16972867930407837
1.8125,0.15863596255980245,0.09345269511443628,0.1141408022450381,0.13096465058775386,0.14254254910425135,0.12472624157788058,0.15214278201292752,0.121702052115798,0.13554842521209362,0.16038725649051308,0.14372992153871167
1.828125,0.10729673429636231,0.10725385495898722,0.1439162078034655,0.1249765880576243,0.13670762044666157,0.1875251762609145,0.17022286811536588,0.2109908556367915,0.11143861571056328,0.14402000064388912,0.15663630646115853
1.84375,0.12774031058299762,0.1651061068570954,0.13480466090163662,0.13362869454925627,0.12501547030151294,0.10961618285277899,0.2034799318664059,0.15179309507637867,0.1268818590718415,0.13008008593479092,0.14184778513591037
1.859375,0.2005811308097604,0.13854026023468133,0.1325868227498071,0.1387134002504613,0.14712228508548492,0.13150156199351049,0.19496346071932985,0.1503687603668992,0.12511174941203868,0.14447635956151703,0.13090265293760409
1.875,0.14066132679491208,0.15202995094345823,0.13135698646608412,0.19244782995889978,0.15216219020402383,0.17336614247361049,0.17094855759345395,0.10714872410633634,0.14229021224845784,0.12513639967054055,0.12394622416757088
1.890625,0.1639083296411269,0.1495578358914767,0.1396845900147147,0.14086931521217402,0.1345512236951275,0.1269211834130273,0.12458785560584429,0.10543696233568071,0.1274129768748298,0.15450554127705707,0.09487784399290745
1.90625,0.11228362498959478,0.1589090643148724,0.12804656270388814,0.12959449678364862,0.14178182589717242,0.15217847287284214,0.10785359284685768,0.1289106854113513,0.106355757979457,0.10418967540753118,0.10052413901308994
1.921875,0.13825896817175282,0.15180239543289176,0.15741659602889052,0.14438829344229043,0.16017017884450183,0.13335377941832938,0.1188104474491293,0.12820000921887947,0.12138525728455406,0.15435508406331636,0.14887066898282125
1.9375,0.13827766929777813,0.12485306189815015,0.1327292286230486,0.1585909162374989,0.15134235323043901,0.16570740408003853,0.12547170516251052,0.1006632479204998,0.122429713988663,0.15720032873173667,0.17862748307353185
1.953125,0.12512486754277538,0.11400801520387019,0.15082879994080922,0.14755427890382988,0.12715543718599354,0.170922331629301,0.1410011631776574,0.11486963898473615,0.15439490395868732,0.16346697836873228,0.17338681601933786
1.96875,0.12657696225330897,0.15911909427308157,0.1275024498522808,0.14904068273781307,0.1673268954348255,0.1473106165940251,0.1283786134897543,0.11952076661743342,0.13311023098127228,0.1461519764333398,0.1297514946529119
1.984375,0.11170454022108647,0.10356123830303256,0.17206438976898505,0.14102174797080466,0.11368789208232095,0.11157390690255865,0.15316929319744832,0.137302717811951,0.1004306147657855,0.13623997613182764,0.12061840261306031
2.0,0.15324615327368657,0.11915707782937418,0.2065973806724693,0.1916682258983221,0.14409008049455424,0.14026620527091344,0.1299278471044626,0.16752851987237855,0.12602500575229145,0.16961247879747837,0.11915368339513198
